Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010037,10,DO2026000037,1,,MD001105,SLINGER_ID40.0*D74.0*L22.0_사각 GROOVE_HD2000EM_S45C_NONE,QM665200,장OO,37,37,37
,2,4500010037,20,DO2026000037,2,,MD001174,"BODY_I-PEL_HD550 SHAFT(Y, NDE)_G1/4''*L17_S45C_NONE",QM665200,이OO,37,37,37
,3,4500010037,30,DO2026000037,3,,MD001319,SPACER_IPEL_SPLASH DISK_HD200_A6061_NONE,QM665200,장OO,37,37,37
,4,4500010037,40,DO2026000037,4,,803A030,Stud BOLT,QM665200,이OO,37,37,37
,5,4500010037,50,DO2026000037,5,,MC000001,"Adapter, HD4500 Rev2 Casting Type",QM665200,김OO,37,37,37
,6,4500010037,60,DO2026000037,6,,MC000004,"Adapter, HD5500 Casting Type",QM665200,박OO,37,37,37
,7,4500010037,70,DO2026000037,7,,MC000005,"Adaptor, HD2400/3000 BP To DP Casting Type, None, GC250",QM665200,이OO,37,37,37
,8,4500010037,80,DO2026000037,8,,MC000006,"Adapter, RD3009L Casting Type",QM665200,박OO,37,37,37
,9,4500010037,90,DO2026000037,9,,MC000013,"Adaptor, XD1200 DP To BP Casting Type.",QM665200,김OO,37,37,37
,10,4500010037,100,DO2026000037,10,,MC000014,"Adaptor, HD3000 BP To DP Casting Type, None, GC250",QM665200,박OO,37,37,37
,11,4500010037,110,DO2026000037,11,,MC000573,ADAPTOR,QM665200,이OO,37,37,37
,12,4500010037,120,DO2026000037,12,,MC000574,ADAPTOR,QM665200,이OO,37,37,37
,13,4500010037,130,DO2026000037,13,,MC000748,Adaptor_BP TO DP_HD3500 GEN-1_CASTING,QM665200,김OO,37,37,37
,14,4500010037,140,DO2026000037,14,,MC000798,ADAPTOR,QM665200,김OO,37,37,37
,15,4500010037,150,DO2026000037,15,,MC000819,ADAPTOR_BP TO DP_HD3000 GEN-1 (수리용)_CASTING_GCD450_PAINT,QM665200,박OO,37,37,37
,16,4500010037,160,DO2026000037,16,,MD000045,ADAPTOR_GEAR*FORCED DRIVE_DD_S45C_NONE,QM665200,박OO,37,37,37
,17,4500010037,170,DO2026000037,17,,MD000097,"Cover, HD NDEC Filter, 109x127x5t, S45C",QM665200,장OO,37,37,37
,18,4500010037,180,DO2026000037,18,,MD000115,"Retainer, HD DE Bearing, S45C",QM665200,박OO,37,37,37
,19,4500010037,190,DO2026000037,19,,MD000184,"Slinger, HD550 Rev1 Motor Side",QM665200,장OO,37,37,37
,20,4500010037,200,DO2026000037,20,,MD000185,"Slinger, HD550 Rev1 Gear Side",QM665200,장OO,37,37,37
