Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010087,10,DO2026000087,1,,MD000314,BEARING STOPPER,QM665200,이OO,87,87,87
,2,4500010087,20,DO2026000087,2,,MD000315,"OIL RING, PUSHER",QM665200,장OO,87,87,87
,3,4500010087,30,DO2026000087,3,,MD000318,PUSHER-SPLASHER,QM665200,이OO,87,87,87
,4,4500010087,40,DO2026000087,4,,MD000339,"Spacer, MK1400 Motor Rotator",QM665200,장OO,87,87,87
,5,4500010087,50,DO2026000087,5,,MD000348,"Pusher, MK3000 Splasher",QM665200,김OO,87,87,87
,6,4500010087,60,DO2026000087,6,,MD000427,COVER-GEROTOR,QM665200,김OO,87,87,87
,7,4500010087,70,DO2026000087,7,,MD000525,"Tongue Shim-L, MK3000",QM665200,김OO,87,87,87
,8,4500010087,80,DO2026000087,8,,MD000526,"Tongue Shim-R, MK3000",QM665200,장OO,87,87,87
,9,4500010087,90,DO2026000087,9,,MD000763,ORIFICE_PLATE*TUBE 1/4_D0.8_SUS304_NONE,QM665200,박OO,87,87,87
,10,4500010087,100,DO2026000087,10,,MD000820,HOLDER_PISTON RING_ID35.0*OD44.6*L16.16_12L14_NONE,QM665200,이OO,87,87,87
,11,4500010087,110,DO2026000087,11,,MD000823,RETAINER_BEARING_MK1400 REV-3_6207_S45C_NONE,QM665200,장OO,87,87,87
,12,4500010087,120,DO2026000087,12,,MD000854,OIL RING_6214_S45C_NONE,QM665200,장OO,87,87,87
,13,4500010087,130,DO2026000087,13,,MD000999,DUCT_OIL SPLASH GEAR SIDE_WS1001_A6061_NONE,QM665200,김OO,87,87,87
,14,4500010087,140,DO2026000087,14,,MD001003,DUCT_OIL SPLASH MOTOR SIDE_WS1001_A6061_NONE,QM665200,이OO,87,87,87
,15,4500010087,150,DO2026000087,15,,MD001004,DUCT_OIL SPLASH MOTOR SIDE_WS501_A6061_NONE,QM665200,김OO,87,87,87
,16,4500010087,160,DO2026000087,16,,MD001005,DUCT_OIL SPLASH GEAR SIDE_WS501_A6061_NONE,QM665200,박OO,87,87,87
