Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010045,10,DO2026000045,1,,MD000318,PUSHER-SPLASHER,QM665200,김OO,45,45,45
,2,4500010045,20,DO2026000045,2,,MD000339,"Spacer, MK1400 Motor Rotator",QM665200,김OO,45,45,45
,3,4500010045,30,DO2026000045,3,,MD000348,"Pusher, MK3000 Splasher",QM665200,이OO,45,45,45
,4,4500010045,40,DO2026000045,4,,MD000427,COVER-GEROTOR,QM665200,김OO,45,45,45
,5,4500010045,50,DO2026000045,5,,MD000525,"Tongue Shim-L, MK3000",QM665200,이OO,45,45,45
,6,4500010045,60,DO2026000045,6,,MD000526,"Tongue Shim-R, MK3000",QM665200,박OO,45,45,45
,7,4500010045,70,DO2026000045,7,,MD000763,ORIFICE_PLATE*TUBE 1/4_D0.8_SUS304_NONE,QM665200,김OO,45,45,45
,8,4500010045,80,DO2026000045,8,,MD000820,HOLDER_PISTON RING_ID35.0*OD44.6*L16.16_12L14_NONE,QM665200,이OO,45,45,45
,9,4500010045,90,DO2026000045,9,,MD000823,RETAINER_BEARING_MK1400 REV-3_6207_S45C_NONE,QM665200,장OO,45,45,45
,10,4500010045,100,DO2026000045,10,,MD000854,OIL RING_6214_S45C_NONE,QM665200,이OO,45,45,45
,11,4500010045,110,DO2026000045,11,,MD000999,DUCT_OIL SPLASH GEAR SIDE_WS1001_A6061_NONE,QM665200,김OO,45,45,45
,12,4500010045,120,DO2026000045,12,,MD001003,DUCT_OIL SPLASH MOTOR SIDE_WS1001_A6061_NONE,QM665200,장OO,45,45,45
,13,4500010045,130,DO2026000045,13,,MD001004,DUCT_OIL SPLASH MOTOR SIDE_WS501_A6061_NONE,QM665200,박OO,45,45,45
