Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010065,10,DO2026000065,1,,MD000292,RETAINER_BEARING_5211_S45C_NONE,QM665200,김OO,65,65,65
,2,4500010065,20,DO2026000065,2,,MD000337,PUSHER-SPLASHER,QM665200,김OO,65,65,65
,3,4500010065,30,DO2026000065,3,,MD000338,"DISC PUSHER, MOTOR KEY TYPE",QM665200,이OO,65,65,65
,4,4500010065,40,DO2026000065,4,,MD000379,"Oil Feed Block, DD105-255, A6061-T6",QM665200,장OO,65,65,65
,5,4500010065,50,DO2026000065,5,,MD000667,"SPLASH, RING",QM665200,박OO,65,65,65
,6,4500010065,60,DO2026000065,6,,MD000720,"Oil Feed Block, DD 1855PW (MD000720)",QM665200,김OO,65,65,65
,7,4500010065,70,DO2026000065,7,,MD000906,BLOCK_DD100KHF_BASE_A6061_NONE,QM665200,이OO,65,65,65
,8,4500010065,80,DO2026000065,8,,MD000912,COLUMN_SUPPORT_XD1800_OD40.0*L26.0-M8_SUS316_NONE,QM665200,장OO,65,65,65
,9,4500010065,90,DO2026000065,9,,MD000964,SLINGER_ID40.0*D74.0*L22.0_HD2000EM_S45C_NONE,QM665200,박OO,65,65,65
,10,4500010065,100,DO2026000065,10,,MD001105,SLINGER_ID40.0*D74.0*L22.0_사각 GROOVE_HD2000EM_S45C_NONE,QM665200,김OO,65,65,65
,11,4500010065,110,DO2026000065,11,,MD001174,"BODY_I-PEL_HD550 SHAFT(Y, NDE)_G1/4''*L17_S45C_NONE",QM665200,김OO,65,65,65
