Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010076,10,DO2026000076,1,,MC000819,ADAPTOR_BP TO DP_HD3000 GEN-1 (수리용)_CASTING_GCD450_PAINT,QM665200,박OO,76,76,76
,2,4500010076,20,DO2026000076,2,,MD000045,ADAPTOR_GEAR*FORCED DRIVE_DD_S45C_NONE,QM665200,이OO,76,76,76
,3,4500010076,30,DO2026000076,3,,MD000097,"Cover, HD NDEC Filter, 109x127x5t, S45C",QM665200,김OO,76,76,76
,4,4500010076,40,DO2026000076,4,,MD000115,"Retainer, HD DE Bearing, S45C",QM665200,이OO,76,76,76
,5,4500010076,50,DO2026000076,5,,MD000184,"Slinger, HD550 Rev1 Motor Side",QM665200,장OO,76,76,76
,6,4500010076,60,DO2026000076,6,,MD000185,"Slinger, HD550 Rev1 Gear Side",QM665200,박OO,76,76,76
,7,4500010076,70,DO2026000076,7,,MD000187,"Holder, HD550 Rev1 Piston Ring Motor Side",QM665200,이OO,76,76,76
,8,4500010076,80,DO2026000076,8,,MD000188,"Holder, HD550 Rev1 Piston Ring Gear Side",QM665200,장OO,76,76,76
,9,4500010076,90,DO2026000076,9,,MD000190,"Slinger, HD DE, 15.240±0.005",QM665200,장OO,76,76,76
,10,4500010076,100,DO2026000076,10,,MD001146,RING_LABYRINTH_ID50.00*OD70.00*L11.2_S45C_NONE,QM665200,박OO,76,76,76
,11,4500010076,110,DO2026000076,11,,MD001147,SLINGER_ID40.02*OD49.6*L15.260_S45C_NONE,QM665200,박OO,76,76,76
,12,4500010076,120,DO2026000076,12,,MD001155,SLINGER_ID30.0*OD56.4*L10.1_S45C_NONE,QM665200,김OO,76,76,76
,13,4500010076,130,DO2026000076,13,,MD000266,LOCK NUT_FORCED DRIVE_M45X1.5P,QM665200,이OO,76,76,76
,14,4500010076,140,DO2026000076,14,,MD000326,"Oil Ring, MK700 Rev.2, S45C",QM665200,김OO,76,76,76
,15,4500010076,150,DO2026000076,15,,MD000333,BEARING STOPPER,QM665200,박OO,76,76,76
,16,4500010076,160,DO2026000076,16,,MD000344,"Retainer, MK3000 Bearing",QM665200,이OO,76,76,76
,17,4500010076,170,DO2026000076,17,,MD000345,"OIL RING, Pusher, MK3000",QM665200,장OO,76,76,76
