Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010069,10,DO2026000069,1,,MD000268,"Ring, RD900/MK3000 Motor Rotator Spacer",QM665200,김OO,69,69,69
,2,4500010069,20,DO2026000069,2,,MD000269,"Pusher, RD900 Rotator",QM665200,박OO,69,69,69
,3,4500010069,30,DO2026000069,3,,MD000284,"Plate, RD900 Bypass 2-4 Stage",QM665200,박OO,69,69,69
,4,4500010069,40,DO2026000069,4,,MD000285,PLATE_BYPASS_RD900_1-2 STAGE_SUS304_NONE,QM665200,장OO,69,69,69
,5,4500010069,50,DO2026000069,5,,MD000292,RETAINER_BEARING_5211_S45C_NONE,QM665200,김OO,69,69,69
,6,4500010069,60,DO2026000069,6,,MD000337,PUSHER-SPLASHER,QM665200,박OO,69,69,69
,7,4500010069,70,DO2026000069,7,,MD000338,"DISC PUSHER, MOTOR KEY TYPE",QM665200,이OO,69,69,69
,8,4500010069,80,DO2026000069,8,,MD000379,"Oil Feed Block, DD105-255, A6061-T6",QM665200,김OO,69,69,69
,9,4500010069,90,DO2026000069,9,,MD000667,"SPLASH, RING",QM665200,박OO,69,69,69
,10,4500010069,100,DO2026000069,10,,MD000720,"Oil Feed Block, DD 1855PW (MD000720)",QM665200,김OO,69,69,69
,11,4500010069,110,DO2026000069,11,,MD000906,BLOCK_DD100KHF_BASE_A6061_NONE,QM665200,김OO,69,69,69
,12,4500010069,120,DO2026000069,12,,MD000912,COLUMN_SUPPORT_XD1800_OD40.0*L26.0-M8_SUS316_NONE,QM665200,김OO,69,69,69
,13,4500010069,130,DO2026000069,13,,MD000964,SLINGER_ID40.0*D74.0*L22.0_HD2000EM_S45C_NONE,QM665200,김OO,69,69,69
,14,4500010069,140,DO2026000069,14,,MD001105,SLINGER_ID40.0*D74.0*L22.0_사각 GROOVE_HD2000EM_S45C_NONE,QM665200,김OO,69,69,69
,15,4500010069,150,DO2026000069,15,,MD001174,"BODY_I-PEL_HD550 SHAFT(Y, NDE)_G1/4''*L17_S45C_NONE",QM665200,박OO,69,69,69
