Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010048,10,DO2026000048,1,,MC000006,"Adapter, RD3009L Casting Type",QM665200,이OO,48,48,48
,2,4500010048,20,DO2026000048,2,,MC000013,"Adaptor, XD1200 DP To BP Casting Type.",QM665200,김OO,48,48,48
,3,4500010048,30,DO2026000048,3,,MC000014,"Adaptor, HD3000 BP To DP Casting Type, None, GC250",QM665200,김OO,48,48,48
,4,4500010048,40,DO2026000048,4,,MC000573,ADAPTOR,QM665200,박OO,48,48,48
,5,4500010048,50,DO2026000048,5,,MC000574,ADAPTOR,QM665200,박OO,48,48,48
,6,4500010048,60,DO2026000048,6,,MC000748,Adaptor_BP TO DP_HD3500 GEN-1_CASTING,QM665200,김OO,48,48,48
,7,4500010048,70,DO2026000048,7,,MC000798,ADAPTOR,QM665200,김OO,48,48,48
,8,4500010048,80,DO2026000048,8,,MC000819,ADAPTOR_BP TO DP_HD3000 GEN-1 (수리용)_CASTING_GCD450_PAINT,QM665200,장OO,48,48,48
,9,4500010048,90,DO2026000048,9,,MD000045,ADAPTOR_GEAR*FORCED DRIVE_DD_S45C_NONE,QM665200,박OO,48,48,48
,10,4500010048,100,DO2026000048,10,,MD000097,"Cover, HD NDEC Filter, 109x127x5t, S45C",QM665200,이OO,48,48,48
,11,4500010048,110,DO2026000048,11,,MD000115,"Retainer, HD DE Bearing, S45C",QM665200,박OO,48,48,48
,12,4500010048,120,DO2026000048,12,,MD000184,"Slinger, HD550 Rev1 Motor Side",QM665200,김OO,48,48,48
,13,4500010048,130,DO2026000048,13,,MD000185,"Slinger, HD550 Rev1 Gear Side",QM665200,이OO,48,48,48
,14,4500010048,140,DO2026000048,14,,MD000187,"Holder, HD550 Rev1 Piston Ring Motor Side",QM665200,장OO,48,48,48
,15,4500010048,150,DO2026000048,15,,MD000188,"Holder, HD550 Rev1 Piston Ring Gear Side",QM665200,이OO,48,48,48
,16,4500010048,160,DO2026000048,16,,MD000190,"Slinger, HD DE, 15.240±0.005",QM665200,이OO,48,48,48
