Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010032,10,DO2026000032,1,,MD000720,"Oil Feed Block, DD 1855PW (MD000720)",QM665200,장OO,32,32,32
,2,4500010032,20,DO2026000032,2,,MD000906,BLOCK_DD100KHF_BASE_A6061_NONE,QM665200,김OO,32,32,32
,3,4500010032,30,DO2026000032,3,,MD000912,COLUMN_SUPPORT_XD1800_OD40.0*L26.0-M8_SUS316_NONE,QM665200,장OO,32,32,32
,4,4500010032,40,DO2026000032,4,,MD000964,SLINGER_ID40.0*D74.0*L22.0_HD2000EM_S45C_NONE,QM665200,장OO,32,32,32
,5,4500010032,50,DO2026000032,5,,MD001105,SLINGER_ID40.0*D74.0*L22.0_사각 GROOVE_HD2000EM_S45C_NONE,QM665200,이OO,32,32,32
,6,4500010032,60,DO2026000032,6,,MD001174,"BODY_I-PEL_HD550 SHAFT(Y, NDE)_G1/4''*L17_S45C_NONE",QM665200,이OO,32,32,32
,7,4500010032,70,DO2026000032,7,,MD001319,SPACER_IPEL_SPLASH DISK_HD200_A6061_NONE,QM665200,이OO,32,32,32
,8,4500010032,80,DO2026000032,8,,803A030,Stud BOLT,QM665200,김OO,32,32,32
,9,4500010032,90,DO2026000032,9,,MC000001,"Adapter, HD4500 Rev2 Casting Type",QM665200,김OO,32,32,32
,10,4500010032,100,DO2026000032,10,,MC000004,"Adapter, HD5500 Casting Type",QM665200,박OO,32,32,32
,11,4500010032,110,DO2026000032,11,,MC000005,"Adaptor, HD2400/3000 BP To DP Casting Type, None, GC250",QM665200,장OO,32,32,32
,12,4500010032,120,DO2026000032,12,,MC000006,"Adapter, RD3009L Casting Type",QM665200,이OO,32,32,32
,13,4500010032,130,DO2026000032,13,,MC000013,"Adaptor, XD1200 DP To BP Casting Type.",QM665200,이OO,32,32,32
,14,4500010032,140,DO2026000032,14,,MC000014,"Adaptor, HD3000 BP To DP Casting Type, None, GC250",QM665200,박OO,32,32,32
