Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010066,10,DO2026000066,1,,MD001319,SPACER_IPEL_SPLASH DISK_HD200_A6061_NONE,QM665200,이OO,66,66,66
,2,4500010066,20,DO2026000066,2,,803A030,Stud BOLT,QM665200,김OO,66,66,66
,3,4500010066,30,DO2026000066,3,,MC000001,"Adapter, HD4500 Rev2 Casting Type",QM665200,김OO,66,66,66
,4,4500010066,40,DO2026000066,4,,MC000004,"Adapter, HD5500 Casting Type",QM665200,장OO,66,66,66
,5,4500010066,50,DO2026000066,5,,MC000005,"Adaptor, HD2400/3000 BP To DP Casting Type, None, GC250",QM665200,박OO,66,66,66
,6,4500010066,60,DO2026000066,6,,MC000006,"Adapter, RD3009L Casting Type",QM665200,이OO,66,66,66
,7,4500010066,70,DO2026000066,7,,MC000013,"Adaptor, XD1200 DP To BP Casting Type.",QM665200,장OO,66,66,66
,8,4500010066,80,DO2026000066,8,,MC000014,"Adaptor, HD3000 BP To DP Casting Type, None, GC250",QM665200,이OO,66,66,66
,9,4500010066,90,DO2026000066,9,,MC000573,ADAPTOR,QM665200,박OO,66,66,66
,10,4500010066,100,DO2026000066,10,,MC000574,ADAPTOR,QM665200,김OO,66,66,66
,11,4500010066,110,DO2026000066,11,,MC000748,Adaptor_BP TO DP_HD3500 GEN-1_CASTING,QM665200,이OO,66,66,66
,12,4500010066,120,DO2026000066,12,,MC000798,ADAPTOR,QM665200,장OO,66,66,66
,13,4500010066,130,DO2026000066,13,,MC000819,ADAPTOR_BP TO DP_HD3000 GEN-1 (수리용)_CASTING_GCD450_PAINT,QM665200,장OO,66,66,66
,14,4500010066,140,DO2026000066,14,,MD000045,ADAPTOR_GEAR*FORCED DRIVE_DD_S45C_NONE,QM665200,박OO,66,66,66
,15,4500010066,150,DO2026000066,15,,MD000097,"Cover, HD NDEC Filter, 109x127x5t, S45C",QM665200,박OO,66,66,66
,16,4500010066,160,DO2026000066,16,,MD000115,"Retainer, HD DE Bearing, S45C",QM665200,장OO,66,66,66
,17,4500010066,170,DO2026000066,17,,MD000184,"Slinger, HD550 Rev1 Motor Side",QM665200,박OO,66,66,66
,18,4500010066,180,DO2026000066,18,,MD000185,"Slinger, HD550 Rev1 Gear Side",QM665200,김OO,66,66,66
