Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010033,10,DO2026000033,1,,MC000573,ADAPTOR,QM665200,김OO,33,33,33
,2,4500010033,20,DO2026000033,2,,MC000574,ADAPTOR,QM665200,이OO,33,33,33
,3,4500010033,30,DO2026000033,3,,MC000748,Adaptor_BP TO DP_HD3500 GEN-1_CASTING,QM665200,박OO,33,33,33
,4,4500010033,40,DO2026000033,4,,MC000798,ADAPTOR,QM665200,박OO,33,33,33
,5,4500010033,50,DO2026000033,5,,MC000819,ADAPTOR_BP TO DP_HD3000 GEN-1 (수리용)_CASTING_GCD450_PAINT,QM665200,이OO,33,33,33
,6,4500010033,60,DO2026000033,6,,MD000045,ADAPTOR_GEAR*FORCED DRIVE_DD_S45C_NONE,QM665200,장OO,33,33,33
,7,4500010033,70,DO2026000033,7,,MD000097,"Cover, HD NDEC Filter, 109x127x5t, S45C",QM665200,김OO,33,33,33
,8,4500010033,80,DO2026000033,8,,MD000115,"Retainer, HD DE Bearing, S45C",QM665200,김OO,33,33,33
,9,4500010033,90,DO2026000033,9,,MD000184,"Slinger, HD550 Rev1 Motor Side",QM665200,박OO,33,33,33
,10,4500010033,100,DO2026000033,10,,MD000185,"Slinger, HD550 Rev1 Gear Side",QM665200,이OO,33,33,33
,11,4500010033,110,DO2026000033,11,,MD000187,"Holder, HD550 Rev1 Piston Ring Motor Side",QM665200,장OO,33,33,33
,12,4500010033,120,DO2026000033,12,,MD000188,"Holder, HD550 Rev1 Piston Ring Gear Side",QM665200,박OO,33,33,33
,13,4500010033,130,DO2026000033,13,,MD000190,"Slinger, HD DE, 15.240±0.005",QM665200,이OO,33,33,33
,14,4500010033,140,DO2026000033,14,,MD001146,RING_LABYRINTH_ID50.00*OD70.00*L11.2_S45C_NONE,QM665200,이OO,33,33,33
,15,4500010033,150,DO2026000033,15,,MD001147,SLINGER_ID40.02*OD49.6*L15.260_S45C_NONE,QM665200,장OO,33,33,33
,16,4500010033,160,DO2026000033,16,,MD001155,SLINGER_ID30.0*OD56.4*L10.1_S45C_NONE,QM665200,장OO,33,33,33
,17,4500010033,170,DO2026000033,17,,MD000266,LOCK NUT_FORCED DRIVE_M45X1.5P,QM665200,김OO,33,33,33
,18,4500010033,180,DO2026000033,18,,MD000326,"Oil Ring, MK700 Rev.2, S45C",QM665200,김OO,33,33,33
