Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010074,10,DO2026000074,1,,MD000197,"Retainer, RD700 NDE Bearing",QM665200,박OO,74,74,74
,2,4500010074,20,DO2026000074,2,,MD000267,"Key, RD900 22kW Rotator",QM665200,장OO,74,74,74
,3,4500010074,30,DO2026000074,3,,MD000268,"Ring, RD900/MK3000 Motor Rotator Spacer",QM665200,이OO,74,74,74
,4,4500010074,40,DO2026000074,4,,MD000269,"Pusher, RD900 Rotator",QM665200,이OO,74,74,74
,5,4500010074,50,DO2026000074,5,,MD000284,"Plate, RD900 Bypass 2-4 Stage",QM665200,김OO,74,74,74
,6,4500010074,60,DO2026000074,6,,MD000285,PLATE_BYPASS_RD900_1-2 STAGE_SUS304_NONE,QM665200,김OO,74,74,74
,7,4500010074,70,DO2026000074,7,,MD000292,RETAINER_BEARING_5211_S45C_NONE,QM665200,박OO,74,74,74
,8,4500010074,80,DO2026000074,8,,MD000337,PUSHER-SPLASHER,QM665200,김OO,74,74,74
,9,4500010074,90,DO2026000074,9,,MD000338,"DISC PUSHER, MOTOR KEY TYPE",QM665200,이OO,74,74,74
,10,4500010074,100,DO2026000074,10,,MD000379,"Oil Feed Block, DD105-255, A6061-T6",QM665200,이OO,74,74,74
,11,4500010074,110,DO2026000074,11,,MD000667,"SPLASH, RING",QM665200,이OO,74,74,74
,12,4500010074,120,DO2026000074,12,,MD000720,"Oil Feed Block, DD 1855PW (MD000720)",QM665200,김OO,74,74,74
,13,4500010074,130,DO2026000074,13,,MD000906,BLOCK_DD100KHF_BASE_A6061_NONE,QM665200,박OO,74,74,74
,14,4500010074,140,DO2026000074,14,,MD000912,COLUMN_SUPPORT_XD1800_OD40.0*L26.0-M8_SUS316_NONE,QM665200,이OO,74,74,74
,15,4500010074,150,DO2026000074,15,,MD000964,SLINGER_ID40.0*D74.0*L22.0_HD2000EM_S45C_NONE,QM665200,이OO,74,74,74
,16,4500010074,160,DO2026000074,16,,MD001105,SLINGER_ID40.0*D74.0*L22.0_사각 GROOVE_HD2000EM_S45C_NONE,QM665200,박OO,74,74,74
,17,4500010074,170,DO2026000074,17,,MD001174,"BODY_I-PEL_HD550 SHAFT(Y, NDE)_G1/4''*L17_S45C_NONE",QM665200,박OO,74,74,74
