Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010038,10,DO2026000038,1,,MD000187,"Holder, HD550 Rev1 Piston Ring Motor Side",QM665200,장OO,38,38,38
,2,4500010038,20,DO2026000038,2,,MD000188,"Holder, HD550 Rev1 Piston Ring Gear Side",QM665200,장OO,38,38,38
,3,4500010038,30,DO2026000038,3,,MD000190,"Slinger, HD DE, 15.240±0.005",QM665200,이OO,38,38,38
,4,4500010038,40,DO2026000038,4,,MD001146,RING_LABYRINTH_ID50.00*OD70.00*L11.2_S45C_NONE,QM665200,김OO,38,38,38
,5,4500010038,50,DO2026000038,5,,MD001147,SLINGER_ID40.02*OD49.6*L15.260_S45C_NONE,QM665200,이OO,38,38,38
,6,4500010038,60,DO2026000038,6,,MD001155,SLINGER_ID30.0*OD56.4*L10.1_S45C_NONE,QM665200,김OO,38,38,38
,7,4500010038,70,DO2026000038,7,,MD000266,LOCK NUT_FORCED DRIVE_M45X1.5P,QM665200,김OO,38,38,38
,8,4500010038,80,DO2026000038,8,,MD000326,"Oil Ring, MK700 Rev.2, S45C",QM665200,장OO,38,38,38
,9,4500010038,90,DO2026000038,9,,MD000333,BEARING STOPPER,QM665200,박OO,38,38,38
,10,4500010038,100,DO2026000038,10,,MD000344,"Retainer, MK3000 Bearing",QM665200,김OO,38,38,38
,11,4500010038,110,DO2026000038,11,,MD000345,"OIL RING, Pusher, MK3000",QM665200,박OO,38,38,38
,12,4500010038,120,DO2026000038,12,,MD000060,BLOCK_TUBE SUPPORT LOWER_3/8_A6061_NONE,QM665200,김OO,38,38,38
,13,4500010038,130,DO2026000038,13,,MD000061,BLOCK_TUBE SUPPORT UPPER_3/8_A6061_NONE,QM665200,장OO,38,38,38
,14,4500010038,140,DO2026000038,14,,MD000062,"Orifice, Tube Type, D0.3 Tube 1/4",QM665200,김OO,38,38,38
