Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010058,10,DO2026000058,1,,MC000573,ADAPTOR,QM665200,김OO,58,58,58
,2,4500010058,20,DO2026000058,2,,MC000574,ADAPTOR,QM665200,박OO,58,58,58
,3,4500010058,30,DO2026000058,3,,MC000748,Adaptor_BP TO DP_HD3500 GEN-1_CASTING,QM665200,박OO,58,58,58
,4,4500010058,40,DO2026000058,4,,MC000798,ADAPTOR,QM665200,김OO,58,58,58
,5,4500010058,50,DO2026000058,5,,MC000819,ADAPTOR_BP TO DP_HD3000 GEN-1 (수리용)_CASTING_GCD450_PAINT,QM665200,이OO,58,58,58
,6,4500010058,60,DO2026000058,6,,MD000045,ADAPTOR_GEAR*FORCED DRIVE_DD_S45C_NONE,QM665200,박OO,58,58,58
,7,4500010058,70,DO2026000058,7,,MD000097,"Cover, HD NDEC Filter, 109x127x5t, S45C",QM665200,장OO,58,58,58
,8,4500010058,80,DO2026000058,8,,MD000115,"Retainer, HD DE Bearing, S45C",QM665200,장OO,58,58,58
,9,4500010058,90,DO2026000058,9,,MD000184,"Slinger, HD550 Rev1 Motor Side",QM665200,박OO,58,58,58
,10,4500010058,100,DO2026000058,10,,MD000185,"Slinger, HD550 Rev1 Gear Side",QM665200,박OO,58,58,58
,11,4500010058,110,DO2026000058,11,,MD000187,"Holder, HD550 Rev1 Piston Ring Motor Side",QM665200,김OO,58,58,58
,12,4500010058,120,DO2026000058,12,,MD000188,"Holder, HD550 Rev1 Piston Ring Gear Side",QM665200,김OO,58,58,58
,13,4500010058,130,DO2026000058,13,,MD000190,"Slinger, HD DE, 15.240±0.005",QM665200,장OO,58,58,58
,14,4500010058,140,DO2026000058,14,,MD001146,RING_LABYRINTH_ID50.00*OD70.00*L11.2_S45C_NONE,QM665200,이OO,58,58,58
,15,4500010058,150,DO2026000058,15,,MD001147,SLINGER_ID40.02*OD49.6*L15.260_S45C_NONE,QM665200,장OO,58,58,58
,16,4500010058,160,DO2026000058,16,,MD001155,SLINGER_ID30.0*OD56.4*L10.1_S45C_NONE,QM665200,김OO,58,58,58
