Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010047,10,DO2026000047,1,,MD000337,PUSHER-SPLASHER,QM665200,김OO,47,47,47
,2,4500010047,20,DO2026000047,2,,MD000338,"DISC PUSHER, MOTOR KEY TYPE",QM665200,이OO,47,47,47
,3,4500010047,30,DO2026000047,3,,MD000379,"Oil Feed Block, DD105-255, A6061-T6",QM665200,김OO,47,47,47
,4,4500010047,40,DO2026000047,4,,MD000667,"SPLASH, RING",QM665200,장OO,47,47,47
,5,4500010047,50,DO2026000047,5,,MD000720,"Oil Feed Block, DD 1855PW (MD000720)",QM665200,박OO,47,47,47
,6,4500010047,60,DO2026000047,6,,MD000906,BLOCK_DD100KHF_BASE_A6061_NONE,QM665200,김OO,47,47,47
,7,4500010047,70,DO2026000047,7,,MD000912,COLUMN_SUPPORT_XD1800_OD40.0*L26.0-M8_SUS316_NONE,QM665200,이OO,47,47,47
,8,4500010047,80,DO2026000047,8,,MD000964,SLINGER_ID40.0*D74.0*L22.0_HD2000EM_S45C_NONE,QM665200,김OO,47,47,47
,9,4500010047,90,DO2026000047,9,,MD001105,SLINGER_ID40.0*D74.0*L22.0_사각 GROOVE_HD2000EM_S45C_NONE,QM665200,박OO,47,47,47
,10,4500010047,100,DO2026000047,10,,MD001174,"BODY_I-PEL_HD550 SHAFT(Y, NDE)_G1/4''*L17_S45C_NONE",QM665200,장OO,47,47,47
,11,4500010047,110,DO2026000047,11,,MD001319,SPACER_IPEL_SPLASH DISK_HD200_A6061_NONE,QM665200,박OO,47,47,47
,12,4500010047,120,DO2026000047,12,,803A030,Stud BOLT,QM665200,이OO,47,47,47
,13,4500010047,130,DO2026000047,13,,MC000001,"Adapter, HD4500 Rev2 Casting Type",QM665200,김OO,47,47,47
,14,4500010047,140,DO2026000047,14,,MC000004,"Adapter, HD5500 Casting Type",QM665200,김OO,47,47,47
,15,4500010047,150,DO2026000047,15,,MC000005,"Adaptor, HD2400/3000 BP To DP Casting Type, None, GC250",QM665200,박OO,47,47,47
