Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010052,10,DO2026000052,1,,MD000379,"Oil Feed Block, DD105-255, A6061-T6",QM665200,장OO,52,52,52
,2,4500010052,20,DO2026000052,2,,MD000667,"SPLASH, RING",QM665200,장OO,52,52,52
,3,4500010052,30,DO2026000052,3,,MD000720,"Oil Feed Block, DD 1855PW (MD000720)",QM665200,김OO,52,52,52
,4,4500010052,40,DO2026000052,4,,MD000906,BLOCK_DD100KHF_BASE_A6061_NONE,QM665200,박OO,52,52,52
,5,4500010052,50,DO2026000052,5,,MD000912,COLUMN_SUPPORT_XD1800_OD40.0*L26.0-M8_SUS316_NONE,QM665200,장OO,52,52,52
,6,4500010052,60,DO2026000052,6,,MD000964,SLINGER_ID40.0*D74.0*L22.0_HD2000EM_S45C_NONE,QM665200,김OO,52,52,52
,7,4500010052,70,DO2026000052,7,,MD001105,SLINGER_ID40.0*D74.0*L22.0_사각 GROOVE_HD2000EM_S45C_NONE,QM665200,장OO,52,52,52
,8,4500010052,80,DO2026000052,8,,MD001174,"BODY_I-PEL_HD550 SHAFT(Y, NDE)_G1/4''*L17_S45C_NONE",QM665200,장OO,52,52,52
,9,4500010052,90,DO2026000052,9,,MD001319,SPACER_IPEL_SPLASH DISK_HD200_A6061_NONE,QM665200,김OO,52,52,52
,10,4500010052,100,DO2026000052,10,,803A030,Stud BOLT,QM665200,장OO,52,52,52
