Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010086,10,DO2026000086,1,,MD000185,"Slinger, HD550 Rev1 Gear Side",QM665200,박OO,86,86,86
,2,4500010086,20,DO2026000086,2,,MD000187,"Holder, HD550 Rev1 Piston Ring Motor Side",QM665200,이OO,86,86,86
,3,4500010086,30,DO2026000086,3,,MD000188,"Holder, HD550 Rev1 Piston Ring Gear Side",QM665200,이OO,86,86,86
,4,4500010086,40,DO2026000086,4,,MD000190,"Slinger, HD DE, 15.240±0.005",QM665200,박OO,86,86,86
,5,4500010086,50,DO2026000086,5,,MD001146,RING_LABYRINTH_ID50.00*OD70.00*L11.2_S45C_NONE,QM665200,이OO,86,86,86
,6,4500010086,60,DO2026000086,6,,MD001147,SLINGER_ID40.02*OD49.6*L15.260_S45C_NONE,QM665200,김OO,86,86,86
,7,4500010086,70,DO2026000086,7,,MD001155,SLINGER_ID30.0*OD56.4*L10.1_S45C_NONE,QM665200,장OO,86,86,86
,8,4500010086,80,DO2026000086,8,,MD000266,LOCK NUT_FORCED DRIVE_M45X1.5P,QM665200,이OO,86,86,86
,9,4500010086,90,DO2026000086,9,,MD000326,"Oil Ring, MK700 Rev.2, S45C",QM665200,이OO,86,86,86
,10,4500010086,100,DO2026000086,10,,MD000333,BEARING STOPPER,QM665200,이OO,86,86,86
,11,4500010086,110,DO2026000086,11,,MD000344,"Retainer, MK3000 Bearing",QM665200,김OO,86,86,86
,12,4500010086,120,DO2026000086,12,,MD000345,"OIL RING, Pusher, MK3000",QM665200,이OO,86,86,86
,13,4500010086,130,DO2026000086,13,,MD000060,BLOCK_TUBE SUPPORT LOWER_3/8_A6061_NONE,QM665200,이OO,86,86,86
,14,4500010086,140,DO2026000086,14,,MD000061,BLOCK_TUBE SUPPORT UPPER_3/8_A6061_NONE,QM665200,장OO,86,86,86
,15,4500010086,150,DO2026000086,15,,MD000062,"Orifice, Tube Type, D0.3 Tube 1/4",QM665200,장OO,86,86,86
,16,4500010086,160,DO2026000086,16,,MD000011,"Plate Water Jacket Rotor Housing, DD255",QM665200,장OO,86,86,86
,17,4500010086,170,DO2026000086,17,,MD000025,"Plate Water Jacket Rotor Housing, SUS304, DD105",QM665200,김OO,86,86,86
,18,4500010086,180,DO2026000086,18,,MD000262,"Retainer, RD700 NDE Bearing",QM665200,박OO,86,86,86
