Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010034,10,DO2026000034,1,,MD000333,BEARING STOPPER,QM665200,김OO,34,34,34
,2,4500010034,20,DO2026000034,2,,MD000344,"Retainer, MK3000 Bearing",QM665200,박OO,34,34,34
,3,4500010034,30,DO2026000034,3,,MD000345,"OIL RING, Pusher, MK3000",QM665200,김OO,34,34,34
,4,4500010034,40,DO2026000034,4,,MD000060,BLOCK_TUBE SUPPORT LOWER_3/8_A6061_NONE,QM665200,박OO,34,34,34
,5,4500010034,50,DO2026000034,5,,MD000061,BLOCK_TUBE SUPPORT UPPER_3/8_A6061_NONE,QM665200,김OO,34,34,34
,6,4500010034,60,DO2026000034,6,,MD000062,"Orifice, Tube Type, D0.3 Tube 1/4",QM665200,김OO,34,34,34
,7,4500010034,70,DO2026000034,7,,MD000011,"Plate Water Jacket Rotor Housing, DD255",QM665200,이OO,34,34,34
,8,4500010034,80,DO2026000034,8,,MD000025,"Plate Water Jacket Rotor Housing, SUS304, DD105",QM665200,김OO,34,34,34
,9,4500010034,90,DO2026000034,9,,MD000262,"Retainer, RD700 NDE Bearing",QM665200,이OO,34,34,34
,10,4500010034,100,DO2026000034,10,,MD000314,BEARING STOPPER,QM665200,이OO,34,34,34
