Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010088,10,DO2026000088,1,,MD001007,DUCT_OIL SPLASH MOTOR SIDE_WS2001_A6061_NONE,QM665200,장OO,88,88,88
,2,4500010088,20,DO2026000088,2,,SA000795,GEROTOR_SMF5030_비전분말야금,QM665200,박OO,88,88,88
,3,4500010088,30,DO2026000088,3,,MD000195,"Slinger, HD300 DE Rotor, 20.280mm, 12L14",QM665200,장OO,88,88,88
,4,4500010088,40,DO2026000088,4,,MD000196,"Slinger, HD300 DE Rotor, 20.320mm, 12L14",QM665200,이OO,88,88,88
,5,4500010088,50,DO2026000088,5,,MD000197,"Retainer, RD700 NDE Bearing",QM665200,박OO,88,88,88
,6,4500010088,60,DO2026000088,6,,MD000267,"Key, RD900 22kW Rotator",QM665200,장OO,88,88,88
,7,4500010088,70,DO2026000088,7,,MD000268,"Ring, RD900/MK3000 Motor Rotator Spacer",QM665200,이OO,88,88,88
,8,4500010088,80,DO2026000088,8,,MD000269,"Pusher, RD900 Rotator",QM665200,이OO,88,88,88
,9,4500010088,90,DO2026000088,9,,MD000284,"Plate, RD900 Bypass 2-4 Stage",QM665200,이OO,88,88,88
,10,4500010088,100,DO2026000088,10,,MD000285,PLATE_BYPASS_RD900_1-2 STAGE_SUS304_NONE,QM665200,이OO,88,88,88
,11,4500010088,110,DO2026000088,11,,MD000292,RETAINER_BEARING_5211_S45C_NONE,QM665200,장OO,88,88,88
