Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010035,10,DO2026000035,1,,MD000315,"OIL RING, PUSHER",QM665200,장OO,35,35,35
,2,4500010035,20,DO2026000035,2,,MD000318,PUSHER-SPLASHER,QM665200,김OO,35,35,35
,3,4500010035,30,DO2026000035,3,,MD000339,"Spacer, MK1400 Motor Rotator",QM665200,장OO,35,35,35
,4,4500010035,40,DO2026000035,4,,MD000348,"Pusher, MK3000 Splasher",QM665200,박OO,35,35,35
,5,4500010035,50,DO2026000035,5,,MD000427,COVER-GEROTOR,QM665200,박OO,35,35,35
,6,4500010035,60,DO2026000035,6,,MD000525,"Tongue Shim-L, MK3000",QM665200,김OO,35,35,35
,7,4500010035,70,DO2026000035,7,,MD000526,"Tongue Shim-R, MK3000",QM665200,박OO,35,35,35
,8,4500010035,80,DO2026000035,8,,MD000763,ORIFICE_PLATE*TUBE 1/4_D0.8_SUS304_NONE,QM665200,장OO,35,35,35
,9,4500010035,90,DO2026000035,9,,MD000820,HOLDER_PISTON RING_ID35.0*OD44.6*L16.16_12L14_NONE,QM665200,김OO,35,35,35
,10,4500010035,100,DO2026000035,10,,MD000823,RETAINER_BEARING_MK1400 REV-3_6207_S45C_NONE,QM665200,박OO,35,35,35
,11,4500010035,110,DO2026000035,11,,MD000854,OIL RING_6214_S45C_NONE,QM665200,장OO,35,35,35
,12,4500010035,120,DO2026000035,12,,MD000999,DUCT_OIL SPLASH GEAR SIDE_WS1001_A6061_NONE,QM665200,박OO,35,35,35
,13,4500010035,130,DO2026000035,13,,MD001003,DUCT_OIL SPLASH MOTOR SIDE_WS1001_A6061_NONE,QM665200,장OO,35,35,35
,14,4500010035,140,DO2026000035,14,,MD001004,DUCT_OIL SPLASH MOTOR SIDE_WS501_A6061_NONE,QM665200,김OO,35,35,35
,15,4500010035,150,DO2026000035,15,,MD001005,DUCT_OIL SPLASH GEAR SIDE_WS501_A6061_NONE,QM665200,김OO,35,35,35
,16,4500010035,160,DO2026000035,16,,MD001007,DUCT_OIL SPLASH MOTOR SIDE_WS2001_A6061_NONE,QM665200,김OO,35,35,35
