Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010068,10,DO2026000068,1,,MD000318,PUSHER-SPLASHER,QM665200,박OO,68,68,68
,2,4500010068,20,DO2026000068,2,,MD000339,"Spacer, MK1400 Motor Rotator",QM665200,장OO,68,68,68
,3,4500010068,30,DO2026000068,3,,MD000348,"Pusher, MK3000 Splasher",QM665200,김OO,68,68,68
,4,4500010068,40,DO2026000068,4,,MD000427,COVER-GEROTOR,QM665200,박OO,68,68,68
,5,4500010068,50,DO2026000068,5,,MD000525,"Tongue Shim-L, MK3000",QM665200,장OO,68,68,68
,6,4500010068,60,DO2026000068,6,,MD000526,"Tongue Shim-R, MK3000",QM665200,이OO,68,68,68
,7,4500010068,70,DO2026000068,7,,MD000763,ORIFICE_PLATE*TUBE 1/4_D0.8_SUS304_NONE,QM665200,김OO,68,68,68
,8,4500010068,80,DO2026000068,8,,MD000820,HOLDER_PISTON RING_ID35.0*OD44.6*L16.16_12L14_NONE,QM665200,장OO,68,68,68
,9,4500010068,90,DO2026000068,9,,MD000823,RETAINER_BEARING_MK1400 REV-3_6207_S45C_NONE,QM665200,장OO,68,68,68
,10,4500010068,100,DO2026000068,10,,MD000854,OIL RING_6214_S45C_NONE,QM665200,장OO,68,68,68
,11,4500010068,110,DO2026000068,11,,MD000999,DUCT_OIL SPLASH GEAR SIDE_WS1001_A6061_NONE,QM665200,김OO,68,68,68
,12,4500010068,120,DO2026000068,12,,MD001003,DUCT_OIL SPLASH MOTOR SIDE_WS1001_A6061_NONE,QM665200,박OO,68,68,68
,13,4500010068,130,DO2026000068,13,,MD001004,DUCT_OIL SPLASH MOTOR SIDE_WS501_A6061_NONE,QM665200,장OO,68,68,68
,14,4500010068,140,DO2026000068,14,,MD001005,DUCT_OIL SPLASH GEAR SIDE_WS501_A6061_NONE,QM665200,이OO,68,68,68
,15,4500010068,150,DO2026000068,15,,MD001007,DUCT_OIL SPLASH MOTOR SIDE_WS2001_A6061_NONE,QM665200,장OO,68,68,68
,16,4500010068,160,DO2026000068,16,,SA000795,GEROTOR_SMF5030_비전분말야금,QM665200,박OO,68,68,68
,17,4500010068,170,DO2026000068,17,,MD000195,"Slinger, HD300 DE Rotor, 20.280mm, 12L14",QM665200,이OO,68,68,68
,18,4500010068,180,DO2026000068,18,,MD000196,"Slinger, HD300 DE Rotor, 20.320mm, 12L14",QM665200,김OO,68,68,68
,19,4500010068,190,DO2026000068,19,,MD000197,"Retainer, RD700 NDE Bearing",QM665200,김OO,68,68,68
,20,4500010068,200,DO2026000068,20,,MD000267,"Key, RD900 22kW Rotator",QM665200,이OO,68,68,68
