Unnamed: 0,NO,발주번호,발주순번,납품번호,납품순번,추적요청번호,품번,품명,S/N관리 여부,출하승인자,납품수량,Box당 수량,출력 바코드 수
,1,4500010054,10,DO2026000054,1,,MD000185,"Slinger, HD550 Rev1 Gear Side",QM665200,이OO,54,54,54
,2,4500010054,20,DO2026000054,2,,MD000187,"Holder, HD550 Rev1 Piston Ring Motor Side",QM665200,김OO,54,54,54
,3,4500010054,30,DO2026000054,3,,MD000188,"Holder, HD550 Rev1 Piston Ring Gear Side",QM665200,이OO,54,54,54
,4,4500010054,40,DO2026000054,4,,MD000190,"Slinger, HD DE, 15.240±0.005",QM665200,박OO,54,54,54
,5,4500010054,50,DO2026000054,5,,MD001146,RING_LABYRINTH_ID50.00*OD70.00*L11.2_S45C_NONE,QM665200,이OO,54,54,54
,6,4500010054,60,DO2026000054,6,,MD001147,SLINGER_ID40.02*OD49.6*L15.260_S45C_NONE,QM665200,김OO,54,54,54
,7,4500010054,70,DO2026000054,7,,MD001155,SLINGER_ID30.0*OD56.4*L10.1_S45C_NONE,QM665200,장OO,54,54,54
,8,4500010054,80,DO2026000054,8,,MD000266,LOCK NUT_FORCED DRIVE_M45X1.5P,QM665200,장OO,54,54,54
,9,4500010054,90,DO2026000054,9,,MD000326,"Oil Ring, MK700 Rev.2, S45C",QM665200,장OO,54,54,54
,10,4500010054,100,DO2026000054,10,,MD000333,BEARING STOPPER,QM665200,김OO,54,54,54
,11,4500010054,110,DO2026000054,11,,MD000344,"Retainer, MK3000 Bearing",QM665200,김OO,54,54,54
,12,4500010054,120,DO2026000054,12,,MD000345,"OIL RING, Pusher, MK3000",QM665200,김OO,54,54,54
,13,4500010054,130,DO2026000054,13,,MD000060,BLOCK_TUBE SUPPORT LOWER_3/8_A6061_NONE,QM665200,장OO,54,54,54
,14,4500010054,140,DO2026000054,14,,MD000061,BLOCK_TUBE SUPPORT UPPER_3/8_A6061_NONE,QM665200,장OO,54,54,54
,15,4500010054,150,DO2026000054,15,,MD000062,"Orifice, Tube Type, D0.3 Tube 1/4",QM665200,장OO,54,54,54
,16,4500010054,160,DO2026000054,16,,MD000011,"Plate Water Jacket Rotor Housing, DD255",QM665200,김OO,54,54,54
,17,4500010054,170,DO2026000054,17,,MD000025,"Plate Water Jacket Rotor Housing, SUS304, DD105",QM665200,이OO,54,54,54
